order_id,client,sum,date,return_id,reason,delivery_id,status
162d948d-70c2-4d07-8a72-81c43bb6936a,354,37,2023-12-20,,,e45df716-2c81-4843-8453-0ea46c179244,В процессе
f7f8ef3f-244f-4fa4-86dd-112c1ee5035d,331,97,2023-01-08,,,392dd4fa-0668-4dc4-8391-df1ac4dc8a1d,Запланирована
5764907f-cf5b-4fcd-8f32-6f04a0ca53c7,390,65,2023-06-25,,,3cdabae3-9046-4dda-a072-9b29cf4b7946,Запланирована
bc3f8589-0272-4627-bc5f-3f2ebed11e61,329,44,2023-06-02,,,a1fb0ddd-b933-4ec0-abcd-60461b5a84a9,В процессе
ffb9dd85-6b47-47b3-b339-037f3a8fcd36,329,48,2023-05-03,,,f8f694b4-0f3b-4cac-9a1a-02227e460684,Запланирована
61c28c92-f3ac-4a30-8321-d1eb5a9a6331,275,98,2023-05-18,,,7538f0ad-6ec4-4c38-9b33-093519dc06c3,Выполнена
1f7f9972-03f4-4337-9847-a7002c8f7690,441,53,2023-05-17,,,ece3ff4a-c4b9-4eb1-bcf0-f62a57e080ec,Запланирована
3aa3042d-1e86-442f-a53f-486a40852f08,292,55,2023-12-23,,,cffb9b13-d281-4052-a743-cb44939e316b,Запланирована
008a9b50-23f6-473a-84ce-6fa0c2bbde5a,200,62,2023-07-12,,,10d6e90e-f5a2-438f-aef4-ceb5570437fb,Запланирована
0ffd1be3-4212-456b-a322-34d49ddc4029,415,41,2023-09-12,,,ad9638da-5981-4200-bb04-50e9d3def161,В процессе
1750d323-393c-413f-9f28-90d40d84443f,44,6,2023-10-11,,,6599656a-2828-474b-8f94-1942c013e9e7,Запланирована
b4d5bdf6-a887-46fa-9887-5bd6fab171c8,455,5,2023-06-07,,,19cddbe1-9dc6-4ba0-b98f-2a7e13765f4b,Выполнена
eea8827f-b8c6-4199-830a-93ba7dc15e05,478,22,2023-05-08,,,6cb29a6f-20ce-4df1-8056-2a81cf41980d,Выполнена
f94c42a2-cbd0-432b-8bad-2acb22eed1cf,266,97,2023-12-05,,,6ef8316b-73e0-4325-b566-cd89bcd0d4ac,Запланирована
4958a8bd-0e3a-45d8-807a-bce1798d5b72,23,30,2023-08-05,,,d39f5a4e-a921-4c1e-bba2-fa365cb2e51c,Выполнена
983af54c-ca26-4578-88a3-a6aae44ec463,266,91,2023-01-12,,,d74aa39e-58c8-4b10-8866-661f4b22114f,В процессе
e14d2697-f96c-4a4c-bc70-2ceeb53768b4,62,22,2023-12-23,,,77ef5582-9759-46ac-8617-80a2b144c5ce,Запланирована
454590eb-96f4-497e-920f-6facdd3b7386,79,95,2023-03-26,,,6c43317d-08d7-458f-892f-3d22a4a80fcb,Выполнена
4b63a05b-9f39-4067-816f-44927cc2b98a,148,64,2023-12-12,,,d5ec60ac-0de6-4976-b14d-b3060ad64b2b,Запланирована
71071954-3a81-425f-a291-6f9bf6b79888,276,42,2023-11-14,,,5c902cc8-31e1-4f96-a547-410534dfdccf,Выполнена
a96cd066-5ee6-4df9-8523-7da872621fb8,261,38,2023-06-15,,,34d7d6c8-ae92-4e5d-a0a3-f5c4885f98e8,Выполнена
a4a4002e-7038-4a0d-a4e6-c52966561637,41,68,2023-07-03,,,9e510c83-d6d2-401c-ae57-d750de093ffc,Запланирована
a2786a03-5550-4c9d-bd38-b1cb3fa8d67e,291,18,2023-02-07,,,c5b4edd6-e9f2-418c-9e8a-1f084fb56a64,Запланирована
4df8aba0-2878-4d4f-b3b2-959894faa37b,24,94,2023-03-08,,,10eb65af-855f-4ddc-b621-6ef5dd5fa7ce,Запланирована
98e5d1b8-ce12-45e4-b5a8-e799d5345b76,168,98,2023-01-18,,,436bf456-c877-43b3-a0f1-26e81429549e,Запланирована
f4037434-73b6-4fa4-8d05-be7c9539d715,395,98,2023-02-10,,,8572650e-e307-48cb-b1a7-5c52be6ad619,Запланирована
572488f6-d800-4d14-b189-fa92ace63afb,313,71,2023-10-14,66df404a-d1bf-4174-ac82-711c9e65d36e,Брак,d7f05b72-c35d-4cf9-8513-dac61cf48513,В процессе
2c1a749a-675e-4a1b-b70c-9cc8a6be1ba1,380,96,2023-06-24,,,6103b24f-652f-4189-b199-ca213e0953da,В процессе
e145ebbd-8588-46bb-a14b-dcb1aaebfcf0,162,74,2023-07-11,f0d7d32b-fa05-4aa6-8390-fd07ae47a113,Нашли дешевле,f2656d58-de19-4d91-9404-43302d41613b,Выполнена
c94d7059-89d5-485f-8024-c00e706c3cb3,481,97,2023-01-15,,,3556ecef-05a2-464b-bde6-11b6be0ba62d,Выполнена
1f7f40c0-57e2-47ab-9b9a-a4f7c053f085,53,58,2023-04-17,,,4029c4a0-6f94-4e5e-9cad-0c29aa51feee,В процессе
de31f285-b399-44a3-840c-ac03a01ad56d,449,70,2023-04-05,,,a173d373-de23-40b8-92bc-67b284397435,Запланирована
bd24b76b-7003-4208-98ba-1ee0a3e5cad8,433,94,2023-09-13,,,dc633f1a-cf69-435f-85b0-eabd649d9655,Запланирована
254bd8f2-4a33-49b9-998a-225d4b64bc01,233,53,2023-01-14,,,72575754-8dfa-4093-9136-82399683eb73,Запланирована
01d504ab-bb1c-42c8-92ea-375d1030905b,500,62,2023-10-20,,,04868733-4e13-4fcc-9e72-a074931fa7da,Запланирована
5c2dda90-1609-46f0-bbd6-c76ced1e849b,479,90,2023-02-12,,,e6fbc1f7-1831-46c6-a32f-6b7a8c7d8767,В процессе
69f6b574-c33e-459c-aa49-887129e5ef64,132,52,2023-01-28,,,6568f224-ed40-42a1-9da7-bbfe39a527bf,Выполнена
1ce943e6-eb7b-4990-8e68-5ef7b62c3ce0,169,22,2023-08-16,,,0ea84c1f-cf88-4f2d-b61b-d310ee594588,Запланирована
25d9e29c-e6af-486d-88be-ffa84831703f,374,19,2023-01-24,,,865076dd-1833-4c88-a4ab-809a5430b7a9,Выполнена
9282e7cb-bfb9-47eb-a536-be2a4d9323e6,233,90,2023-01-10,,,8f6e175c-d9ee-45b5-b631-4bcfc400eadc,Запланирована
eab3e1b1-1ab4-42a4-ac2f-3501581da89e,292,45,2023-12-22,,,14b6eefe-233d-4952-a124-495983358b1d,Запланирована
1659d86a-e1fa-4ac2-93e4-29263e68187b,430,89,2023-05-23,,,61a3bd0c-6ddd-4def-897e-e04392faa2df,Запланирована
af4598a4-449c-477b-ab10-f7f44cfc47e0,44,35,2023-07-15,,,078d8a94-7c34-4711-8e33-dbdaa8aafd92,Запланирована
db576fdd-ae80-447e-b75f-2323070d1601,43,32,2023-02-25,,,ed94a74c-5232-4a9e-8bdf-c868c6da9519,Выполнена
33e849c2-c4cf-42cf-9b5a-1f50b5bdc60d,225,11,2023-03-14,,,85ea2f68-5d3b-4592-afa9-da98896273e0,Выполнена
717f10cd-daec-4e11-9cf6-cef4f58fee78,315,84,2023-12-07,,,c39b7a63-59e2-467e-917b-af7ad4609611,Выполнена
93ca0050-5f9a-4fea-9223-db83d60b6e23,263,95,2023-12-11,,,4740a512-de76-497f-bc6d-6d95e240fb88,Выполнена
4c0903d2-8075-4612-953d-98004e54e128,141,12,2023-07-02,,,8de0b847-d07f-4b0d-b77c-cb42127b5896,В процессе
51c5b7de-957a-4c1f-a571-f5719b4e9c73,251,15,2023-12-01,,,d0154dc7-6df3-4310-9336-fcdd97ab1b7d,Выполнена
ae059a8e-11a3-4940-bc95-572887e61e7c,173,91,2023-01-11,,,a58e3b26-0639-4c71-b986-00b774906d96,Запланирована
7e4a3eed-4560-4a51-b6a2-fbef6877c119,402,13,2023-03-19,,,639b285f-fab0-424f-8c1b-3c6f1b422c8e,Запланирована
ac502fd6-94e0-417f-9431-01b5a215c541,488,97,2023-06-29,,,59b118ed-6f0f-42ac-9f89-44f7335e6fbd,Запланирована
174936c4-dea4-4457-a64c-c5317cfef06a,213,10,2023-07-01,6fc3dc70-4cd8-49bc-a32f-5c8b1dba69c5,Долгая доставка,682aa830-e2d6-4d7a-82e0-733a98536f37,В процессе
c2a23fae-25d1-4fa3-ab4e-a6af07ae455f,23,26,2023-06-27,,,0f2149d1-480c-4840-b9e1-d7aafdbf2486,Выполнена
348f900f-e9ee-433e-af0b-b2c8bd836837,107,12,2023-03-25,,,41874532-2e42-41c3-b032-f872e5375a0e,Запланирована
e31dcac0-7fd7-4b84-9bd2-f22782b345e1,485,13,2023-05-14,,,9dc410db-d891-440b-9839-6680173e074e,Запланирована
05d5870e-7f46-49a1-855d-29cf285ad7d1,483,21,2023-11-26,,,225bda8d-9d83-4ae6-8cee-e2c0674b8864,В процессе
fefed284-ee69-4df2-b4a5-722ca362444d,348,39,2023-11-28,,,90cbe05a-bcf4-46ad-99d3-7b44b95377bd,В процессе
ed283ce2-826d-406e-91c8-633b3a5d4253,58,64,2023-10-16,,,ca0f351e-3fe6-407b-95a4-303d2bbb3ec1,В процессе
0ae52a13-eb1e-425f-a41f-4deb66472ce0,251,72,2023-08-18,,,59b944ca-a800-420a-87a3-f6a17b0673d2,Выполнена
9ad75099-6565-4412-b40b-1781365a4746,68,94,2023-08-01,,,89dbfdcc-12c5-4927-b20a-88ddf4056851,В процессе
8f7ad93f-5012-4c54-8e3c-afad95209cc4,462,7,2023-09-14,,,3971a223-0964-4389-9478-a6175fc239ca,В процессе
2e3c6c6d-488e-4746-a146-9243dc376b9e,396,39,2023-04-29,,,892e1123-f84a-4e18-b4cf-a5df6c9d3e43,Запланирована
d7e1edef-5d5c-4478-8c01-48fc8fb4a2c8,168,63,2023-10-28,,,c144e13b-d949-4e3a-b56a-ae8659ff3fb3,Запланирована
2bd30c76-6236-4d82-86f7-42c0be876772,480,71,2023-11-22,,,68b01c0e-117b-47e0-9bc4-839804f39ef4,Запланирована
25052bef-699e-4ff1-8951-db0613cb0b7f,20,72,2023-03-11,,,790b5761-40df-4b53-a0bf-e80fd3ae5636,Запланирована
b12e0b90-81ec-45fb-9aa2-6d1ba1e0f20a,317,49,2023-10-11,,,f895d45e-4614-40cf-81f9-a811ba5233e4,Запланирована
4dfd03cb-8145-4ed6-8dce-e7019b5d77ac,433,18,2023-05-02,,,1f4ed2af-c16c-4113-8e0a-f382c316e035,Выполнена
9672b269-37a6-4b32-a078-0b71674d1ed1,293,67,2023-09-02,,,adaf7ed7-ca24-4178-baed-7714c15c1455,В процессе
87047a29-a1a8-4767-8cf9-da6153ed55cf,143,98,2023-07-28,,,52057dc2-9b97-49ac-b5f5-2c2019fc56c2,В процессе
72a12fed-80a4-41c5-b674-00c3a5fa8290,213,63,2023-09-16,,,386532c6-beeb-479b-8984-63d5f3ee84d6,В процессе
c962a4ee-cec7-4885-a51d-36649ace473e,441,80,2023-05-19,,,edae2352-5238-4108-9503-dde6a1cb3d00,Выполнена
4089f697-1543-4abf-b862-09d4abe46091,487,95,2023-09-03,,,da559251-72dd-4900-a664-72a2e64f4416,Выполнена
a9be8252-61b3-458b-9bbc-06689b9e0006,361,45,2023-12-03,,,d0f7b6cf-b37d-4876-8a97-7069964a9289,Выполнена
30204911-5019-42a4-9066-a6e0b06ae8df,258,78,2023-11-14,,,8ba302c3-d7ef-4657-ad9c-f88c6e402076,Запланирована
1f0f2d04-1426-4e98-a3cf-f6494b952c9b,340,92,2023-06-21,,,11072edd-b8a4-4b59-8c0c-7467e59431fa,Выполнена
cb996e94-62a6-407d-b00c-ee20634d21f9,127,50,2023-04-22,,,5358c5dc-6db9-43d1-b6dc-24216f1d46ec,Выполнена
2ebfc11e-c36f-48a7-b178-01265935dae9,270,19,2023-05-17,,,344b92ac-e6b1-4a92-a419-14e1460c5b54,Запланирована
8270e9fe-3f0f-4b9d-b6f0-d521a5aa7fcd,195,46,2023-10-10,,,e9e77e3d-5f5c-40c7-9827-4dd1b5abfe0d,Запланирована
f26c04bb-0480-47cd-a114-938f6ea4f551,159,5,2023-01-29,,,bb48787c-e603-4b59-b9c2-bfa634e17668,Запланирована
e43b1c43-b2f3-4e0a-bbec-bb2738e17192,263,72,2023-04-02,,,620c9d3e-b6df-4053-b8b0-f77740d731d3,Выполнена
b4990524-e618-4f8f-bdec-3b55a7dbb278,450,56,2023-08-21,,,1463e339-ff5c-4a5c-abf7-3a382914a35c,В процессе
60c48523-f8b7-41fd-a978-eb1a9110d0ee,69,83,2023-08-16,,,07f081f2-2e33-43ef-83a8-10841cb8dca4,Запланирована
0595cbce-5d9d-4567-8e5a-bdf1e163ed35,481,72,2023-02-06,,,c898bb82-c67a-4704-9f9d-408e4338d971,В процессе
81942c2d-4b32-4ddd-a1a4-9e0dd416ab9a,207,30,2023-01-08,,,e71e2832-8313-484d-883e-f41705b62ec8,Запланирована
1a468e41-295c-4a28-ba1a-f016ffca84b7,105,85,2023-04-04,,,0e3b74a4-fcf9-4e87-a3a5-305e3a944cd6,Выполнена
6b8b2283-fa4c-4178-8054-44d06806dc4e,218,51,2023-05-28,,,23ab149b-b214-41ef-9508-c8e4600a5ff7,В процессе
d7cefae8-c3f8-4911-8652-81c68944b849,462,36,2023-03-21,,,1a5b68e0-dcc0-4255-a44f-70e57764b49a,Запланирована
db1c52c4-d4be-4738-a94b-6cd69443e3c5,472,68,2023-08-01,,,54623458-0e42-47b4-bfc0-12039329190e,Выполнена
24c28986-4902-44b2-b99b-d1081928c37b,210,77,2023-04-28,,,304df444-54b1-4a8d-af69-1285c765b298,В процессе
c74fe419-81f2-49cb-87e1-6855fe9eaa32,406,6,2023-01-26,,,2221f207-2515-4d83-9cb9-51d855784c5f,В процессе
a5836f6f-2699-4a50-905e-b485833e08f2,327,21,2023-07-20,,,6b92fb4e-64f4-4f28-92d9-16ed5acf5180,Запланирована
3506b9dc-609c-4eb3-8086-c7c8991872e2,400,33,2023-11-17,,,288f37a3-e9c3-4b12-9ee5-dfe2c93010d5,Запланирована
9b774da3-bc78-4b18-983a-f8457136bc94,193,7,2023-01-25,1fe5d8b9-d917-445b-9716-980c03bbee26,Долгая доставка,7678fd1e-16f0-464b-a863-c08d161f7ab6,Выполнена
f2797f8f-d1d9-4d8a-b62d-0b997188223b,61,41,2023-06-02,,,4151e3a1-739f-4da7-822c-60ac844f8e7d,В процессе
7f215284-af37-470d-8021-c45bed29508c,455,50,2023-03-01,,,3a238d00-b0b6-4a84-abb7-e0ff7962c79f,Запланирована
3bc8e68b-dd6c-4341-96a0-a7ba6f64a159,276,67,2023-03-27,,,657be34f-799a-412a-b13a-cec0b6e528c1,В процессе
b496afbb-c24b-483b-85b5-4364f5013ee5,133,57,2023-12-23,,,5aeb8d80-76cc-40c5-9e78-d1c36da667ca,Выполнена
5c95d9a2-b552-4991-a9e8-e1974f83db9c,431,12,2023-03-15,,,2475ab38-9724-4890-806c-9ed95b1a9233,Выполнена
923ce29d-7335-4bb4-86d9-f5ff0cf88310,492,22,2023-03-25,,,4f5c62c4-ffe7-4772-8a2d-fa3b743deba9,В процессе
e320ce28-e65c-499e-8204-633386aa2b8d,10,91,2023-04-09,,,d57db75c-0f04-4cfe-bd5b-802e8809d8fa,Выполнена
e0de2526-7a59-4c2a-a81c-02921af2a318,12,52,2023-10-09,,,0544aa45-c7f3-463a-a8c8-d884bff49143,Выполнена
2dd1e232-654f-44b4-80ae-1a22cded3ec3,361,68,2023-10-12,,,9e9c48ce-f7cc-4d4a-ae1b-fd75a3d74f0e,Запланирована
f4061db8-1999-47bf-b60a-3c251d33fbfa,277,77,2023-07-13,,,54a30f9f-d6b3-4ea8-b8c3-45715306ebe2,В процессе
ba4a54ae-7e04-4791-bf5a-b945b6672be7,444,17,2023-10-18,,,49126d0a-fa7d-4518-acca-83e3f60d5052,Выполнена
a0ac397b-f8d8-4002-bf2b-e3bedff16280,228,34,2023-09-26,,,8f439845-76b2-4a4f-8913-3f6e66266f80,Выполнена
885f4616-4e5d-436a-b086-bcf89d59256c,100,7,2023-10-03,,,75a2aaa4-1361-4147-968d-d2baad27f0bb,Запланирована
88140330-a32a-45ff-be2b-287e5a496468,140,71,2023-05-07,,,496aa648-fbdf-41a5-93f8-eb95f7a6515f,Запланирована
9715d1cc-ef6f-4b21-a43f-6bb85ae7b85a,244,66,2023-08-04,,,d6004ea2-c24b-4aef-b3f2-2a2554ef70bc,Запланирована
61b220c8-43f2-4032-bd74-7b9233561288,3,45,2023-01-21,,,6b2b27ad-53c4-4fc1-acaa-8f2683160c46,Выполнена
d645c2d8-065e-4192-b813-bc0e400e5fc8,338,51,2023-01-26,,,55d0a4b0-d45f-4db0-912e-e779fb98e223,Запланирована
7837c229-ef53-4abd-8273-02fad0b43246,299,66,2023-04-23,,,f53192d0-fc3a-42eb-9936-25fbcea5febb,Выполнена
d92e7081-4698-40e4-a3be-6292570d006f,70,75,2023-05-13,,,c9a9b94f-5638-49ba-9295-de265dfdc90b,Выполнена
9947f282-39b7-4382-80a1-2f4f3124351a,339,41,2023-03-05,,,06299368-dd15-4041-90a2-cf1f40b924ed,В процессе
4bfbc2c5-94ba-4e38-913a-49b47b8b9b84,468,18,2023-02-06,,,66c4deaa-c7f5-473d-b51b-a6514fccef8a,Выполнена
dc03c2f6-74ea-4642-8519-7037721b0316,208,6,2023-09-13,,,acab3c89-0ce6-4dee-bfbe-be2979c1688c,Запланирована
be3c1d89-b7b9-4c61-86db-80585b93c749,378,78,2023-07-30,,,cae803a0-349b-4ee7-891b-6988d4266794,Запланирована
b6d0eaee-b3f0-4f38-96a1-e09e29d9cca1,7,8,2023-02-12,,,49f34ead-9f99-4ead-b778-11b69f1e3310,Запланирована
ba83b596-41b4-4c47-a553-751066a52469,494,96,2023-03-25,,,923c003a-c6b4-452c-9c78-3c32754ddcec,Выполнена
0bd6bbd4-7944-45d8-ab7e-cabeb50bae6c,334,88,2023-03-04,,,224aefd8-845b-4204-9f12-972771d1675c,В процессе
3261abf3-8615-4f29-bdcd-e48a99e5a88a,249,85,2023-08-20,,,b2d2f623-7322-4384-b06f-d8e016000467,В процессе
cd30b5dc-d0cb-43ae-ba2a-cd6a9ed83613,301,33,2023-02-25,,,5d8d6475-8e65-486b-80a9-7a464477a988,Запланирована
e76b08f1-567f-44a5-9edc-bff8f06b8c89,29,95,2023-09-29,,,4d9a9c0e-321d-4155-8646-3a12617f685c,В процессе
1b0b4d26-d945-4dc0-8532-619e7cfa55d7,375,22,2023-08-28,,,81fe7821-07a7-4d78-9653-599f3f68deea,Выполнена
530d6fe3-27cd-4f71-b8f3-dc7d4d37f802,347,32,2023-01-25,,,48cb3f27-c5fd-4bdf-9eb1-bc7b31d6fed5,Запланирована
99ae15de-a19c-411d-bcb5-0354cf446d82,125,81,2023-08-05,b9de63e6-f6a4-4838-aca9-c7560132dda8,Долгая доставка,03c47c52-a8e2-48f8-93fa-f5fd5f003bbb,Выполнена
3349d691-ad62-4e6c-9223-63fa624df1a7,115,52,2023-06-30,,,98bded88-8934-43e5-8bf8-36ef4cd168fc,Выполнена
5cbd17cb-5ef3-4b95-9f52-5c3b17c20820,260,60,2023-12-30,,,31ac0094-483c-4f05-9956-f1f03eb8afad,Выполнена
0e805124-dcdf-4eee-88d8-1ab4d5f656dc,184,69,2023-01-02,,,ccaa9052-b95f-4e8c-ac69-72685037d6d1,Запланирована
17fcc6c5-8f7f-46ea-b484-610ae7ae42da,339,41,2023-06-15,,,779f9b68-5457-4ed0-823a-6a76b6c594e3,В процессе
b01e22b8-8367-416e-b5ec-bc68b5d00e29,228,20,2023-05-04,,,668b11f7-fd9f-4261-94d7-7e25c799246b,Выполнена
03922092-8a1c-448c-bab1-73564a8b83b8,498,7,2023-02-11,,,8aa0443f-a9c9-45cc-8593-5836f35301a8,Запланирована
8b9ca027-fefa-4f81-91c9-098e818681dc,328,86,2023-11-25,,,cdccbcc9-be33-44be-914c-798d3e29389a,Выполнена
0e790fb4-2dd7-4689-8c56-463255a300b6,228,24,2023-02-20,,,cecd4490-b080-4fa4-a8cb-7a5968a1a6ea,В процессе
f0f8fad3-ca37-42ef-8efc-321ec83467da,252,74,2023-05-06,,,aa8e509d-e8eb-4bca-9e50-bb877811cd3c,В процессе
64008914-9504-4b49-9584-a54dc84f283c,72,79,2023-03-10,,,7621a2c1-9a37-4c72-8280-ed9d776376fd,Запланирована
3ecf02e8-a9ee-433a-b39a-3a20e84df514,201,58,2023-09-20,,,383c8a53-0d82-4dde-a358-7b256948cc29,Запланирована
93d0cbb1-c684-43c6-a968-bf635ac4ed75,120,57,2023-01-02,,,22f0bfb7-6f59-48bf-895e-c7ead65242c8,Выполнена
c65b495d-1552-4437-9171-757257848ca1,100,66,2023-10-13,,,fed12140-0ca5-4c36-b58f-5a955c223871,Выполнена
99332c19-1d04-4150-ad52-ef60c29cf90a,354,44,2023-10-21,,,8a1472a6-9dbc-47df-971b-ff4dec34a24e,В процессе
76bc1bc0-f2f8-43cf-891a-96b6be2797c1,378,61,2023-11-29,,,091227be-f8f3-4bde-a981-5f6c8c38ff9a,В процессе
bc710775-e92b-4cb1-a873-dc59eaf02765,265,91,2023-11-08,,,30cee9c0-5891-485f-8e6f-dbdd10263422,Запланирована
b21f6e8f-5c63-46b0-85d4-326aa071e278,66,21,2023-08-11,,,3801b39e-6ef3-4a28-b5ba-a857f19b129f,В процессе
7d2e3b40-3525-4c29-b0cc-e460a925bbdd,384,61,2023-01-10,,,0db114a7-05a4-4297-aadb-335ec4ded587,Выполнена
c8dedd97-5975-425d-ac30-517d4c6cb30b,33,85,2023-07-03,,,fea34019-d37b-477a-a909-828a24d15d16,Выполнена
2d3e1618-8e63-4e95-ae22-f2e21280ff3a,144,35,2023-06-11,,,cae10471-f914-4b1c-9826-5f409e74d2c9,В процессе
59d55755-88d0-4455-969f-6ec2ecfbbae8,386,13,2023-06-14,,,b9fd4eec-d60c-496d-9531-b8289fbbcf0c,В процессе
a33cd735-39ee-4129-aba4-2531fbaf1191,76,47,2023-02-21,,,2360edc1-c93d-4e95-a49d-756b0723da74,Выполнена
89fbf422-3bc7-4e77-a2e5-7ca54e89794e,367,56,2023-04-21,,,3f5b5b80-1e4a-4d5b-8ed6-8eb16afe355c,Выполнена
6fb22c83-1da9-4f49-b9fe-0e1ca0c72402,362,8,2023-08-16,,,b05e4a93-2f12-45b3-a67b-c80fa3fb2c06,Выполнена
e09064dd-c5cc-44e7-bba5-9a4b6b761d87,74,77,2023-06-11,,,e5e73360-3672-40a3-af0e-e453be04b6af,Запланирована
cbd459c6-c4ff-4e06-a447-7fb876addf43,232,37,2023-07-22,,,bb5b9bf1-0a72-40f2-a2e9-1cf26402cd1c,Выполнена
151fad1b-d4c1-4213-b309-dd978cccad39,204,74,2023-08-12,,,8ea29e45-f2c0-4ee8-995b-785dbbb58ca5,Запланирована
c6355332-4aeb-40c1-abbf-78d11ab80765,59,9,2023-01-31,7bbe9d17-85aa-4977-9737-12aeed828a91,Нашли дешевле,fbd9351a-3d33-462c-a41e-a6ffee8802fa,В процессе
86c3e66d-7c4a-4a77-8b38-783942ed325e,158,79,2023-07-21,,,f3630d27-5e55-4d47-b696-619e8397141e,В процессе
7e62f21d-3394-4cfc-8707-97f6d3b144ee,69,68,2023-10-13,,,ad087b10-99e0-428b-bf15-ca124e24599b,Запланирована
49a732ec-3601-43f7-88e9-f0302eb9093d,49,82,2023-06-02,2305f802-b319-4204-b44b-6fae8477e24f,Нашли дешевле,30e33468-a20f-4d73-8bfd-a009336ab876,Запланирована
49a732ec-3601-43f7-88e9-f0302eb9093d,49,82,2023-06-02,2a9f563a-d301-4f9c-826a-c5cf44b0988b,Долгая доставка,30e33468-a20f-4d73-8bfd-a009336ab876,Запланирована
0967ede3-c79e-4974-be07-5f254a559b72,126,35,2023-05-02,,,d932d273-289c-466a-b059-0baad451abb4,Запланирована
2f564561-7624-4f85-8b5a-c9b0828d1eec,442,82,2023-09-20,,,ba1a9f42-8ec9-4eda-9c3c-f19bd1b73f3e,Запланирована
3080a7ea-4c34-4ea9-8410-deed69035bec,327,97,2023-09-19,,,b9e8f961-aa5a-4de4-acfd-0aef6b3e274f,Запланирована
91c6495b-7f4a-4e29-a7ae-1a860f7674e4,487,52,2023-12-27,,,75d8abf8-0de1-4554-8c74-875e63532ac6,Выполнена
6067d5a9-0cc7-4897-a379-a6a109f824a0,174,45,2023-05-21,,,e08aa26d-121d-422b-be52-0419e763b7f3,В процессе
f30b35c1-5961-4167-9662-36f6490078c8,351,32,2023-08-19,,,eb139c02-9edc-41b0-862f-9a5e77fd605b,Выполнена
fe0e7fc9-a2b4-4278-9868-4fddce252b8d,393,10,2023-07-17,,,09c70b4f-273f-41eb-be55-2dea51902995,Выполнена
06a56c7b-ff9f-4fd4-883e-2634a0db894b,278,92,2023-04-15,,,b1f7e88d-41aa-49c6-af02-fc933bf8a441,Выполнена
70301635-268e-40fb-b446-facb876badab,32,67,2023-01-23,,,d573dad2-3250-42a8-a9f6-7abe31bc7a00,Выполнена
59c27612-3bee-468e-bc98-ffb4b5dc34d7,241,83,2023-11-30,,,2bc63af3-7743-435d-a017-5e31ca75fa17,Запланирована
e264f69b-0e89-4277-adbb-4d2d9f685bec,235,74,2023-05-09,b8e23b33-9c08-4198-b747-06809d305239,Иная причина,44b2bca0-e441-48ed-b924-105e4391d0dc,Запланирована
5a7271f8-ee32-4850-abeb-0190ef4ad1ab,186,30,2023-05-22,,,26e147e7-2cb8-4cd1-9208-131e194fd9e0,В процессе
7e051cf6-03b8-45fd-ae75-3d42280909fa,390,60,2023-12-02,,,658a5fd6-30ac-4822-96a5-56a01b485585,Запланирована
dd21a638-e765-49c2-9036-4c67ac586ead,327,54,2023-04-28,,,466ebf98-cdf6-4918-aa3d-7e76f97a2e33,Выполнена
8a34fd8d-eb3b-4afd-9ad0-d305271749ea,72,41,2023-08-05,,,feae1b05-0ad8-42d2-8910-302b8b14364d,Запланирована
cc9ee852-3d39-4919-9a66-fd0a8b4e2c99,230,40,2023-11-20,,,7af77935-d34c-4f08-9da1-d3ac6763c7d5,Запланирована
ec1e64cc-7f21-449a-84b6-ccbdf02ab5b9,381,43,2023-07-21,,,2d3da204-606f-4cf9-9bdd-26ae91d922d6,Выполнена
a62ff012-5065-44da-8ac6-d6181fc8697a,500,23,2023-09-18,,,111d45cf-fa33-4d75-a3f0-9ec7eb3b68a1,В процессе
ee55a9b3-e0da-4ea7-8419-cc21961afbe0,205,41,2023-01-25,,,0270780e-6e8f-44e9-bf6b-5999db456a3d,Запланирована
543ed29f-6494-40dd-b608-7377258187e8,488,45,2023-09-16,,,4973f0fb-b76a-42d5-83b0-4f11dfb3f6e0,Запланирована
75da4b8b-e3cd-41c8-96d0-3a85a373de68,474,5,2023-12-06,,,77311830-dba5-4762-b480-c0b5f89cd5d8,Запланирована
b22761dc-4ed9-4b73-9237-93534adef0b2,83,78,2023-01-04,,,1806ae76-1b6a-40ba-8b15-a178bd3dbf2d,Запланирована
cd5b89a6-108b-4234-a17b-8e3c606b9815,118,24,2023-07-14,,,a62b5617-c455-4e79-9f57-7803e5de6d92,Запланирована
d2964031-aec5-4f59-a694-717e369ad834,255,22,2023-10-08,,,b6c9920d-5023-47a8-9088-cfaedd2c5023,Выполнена
7211a297-d7f3-4f91-a187-01d3d982317f,498,18,2023-12-09,,,1d92d1e1-59ae-4b7c-978d-16c1e4a7dc4c,В процессе
9e0a0173-817b-4c7b-a83b-c150e237cdb0,130,19,2023-10-20,,,088dfcbe-9b20-4f8c-8ac4-71c8343125d6,Запланирована
335ba9c2-3841-4bd6-bec9-e2419d3362e5,165,9,2023-07-26,,,5488f971-e9d4-48a6-94da-6fd01b49342b,В процессе
8861972a-54ed-40fc-9624-b69c23b00cfa,132,92,2023-12-12,,,6b406b57-9096-4fd6-8f0d-ec9c311f5886,Выполнена
4008ff03-a905-42b8-89fa-2b8c7c74e19e,103,87,2023-12-14,,,9addbdbd-d609-4903-860e-82ae5c2de725,Выполнена
